Track_ID,Frame,x,y,z,Amp_Peak_,Background,sigma,Track_Length,tau_fast,nphoton,lt_tau,lt_amp,lt_bg,lt_chi2
175,101,34.2820867569336,44.6303749033674,0,10.49272009125,0.151548724328489,2.22998360431796,5,2.88061427392501,1681,1.62672460257941,1373.86784846452,59.9027137693732,0.971230777083984
175,102,34.282168826569,44.6303730448084,0,10.49272009125,0.151548724328489,2.22998360431796,5,2.88061427392501,1681,1.62672460257941,1373.86784846452,59.9027137693732,0.971230777083984
175,103,34.2822502651402,44.6303711875999,0,10.49272009125,0.151548724328489,2.22998360431796,5,2.88061427392501,1681,1.62672460257941,1373.86784846452,59.9027137693732,0.971230777083984
176,101,78.2948682053958,83.1867026566308,0,25.9574589481358,0.002,2.26134703807035,5,2.03961333754136,3872,1.66808902134597,3248.28836279891,34.3660759591877,1.00487546945636
176,102,78.2949502750312,83.1867007980718,0,25.9574589481358,0.002,2.26134703807035,5,2.03961333754136,3872,1.66808902134597,3248.28836279891,34.3660759591877,1.00487546945636
176,103,78.2950317136024,83.1866989408633,0,25.9574589481358,0.002,2.26134703807035,5,2.03961333754136,3872,1.66808902134597,3248.28836279891,34.3660759591877,1.00487546945636
180,103,66.6244963240815,62.2257296170952,0,22.4443767323184,0.0025,2.42955106068217,4,2.32612038314802,2998,1.68643870825854,2490.29708110043,51.2700681305545,0.987480450861114
180,104,66.6245771271182,62.2257277612604,0,22.4443767323184,0.0025,2.42955106068217,4,2.32612038314802,2998,1.68643870825854,2490.29708110043,51.2700681305545,0.987480450861114
180,105,66.6246572983457,62.2257259069389,0,22.4443767323184,0.0025,2.42955106068217,4,2.32612038314802,2998,1.68643870825854,2490.29708110043,51.2700681305545,0.987480450861114
180,106,66.6247368385089,62.2257240541774,0,22.4443767323184,0.0025,2.42955106068217,4,2.32612038314802,2998,1.68643870825854,2490.29708110043,51.2700681305545,0.987480450861114
181,103,87.4019151856724,10.3094314708777,0,10.069545369151,0.01,2.38685022992543,1,2.54118788832683,327,1.76787745900557,275.260090197382,6.77802200381432,0.980293998699043
182,104,31.1960290550159,71.2778969235946,0,7.50810301962737,0.156284895503125,2.12774939897412,3,2.7621442006328,658,1.52237666600088,535.485531242256,24.4603967849524,0.976061187481959
182,105,31.1961092262433,71.2778950692731,0,7.50810301962737,0.156284895503125,2.12774939897412,3,2.7621442006328,658,1.52237666600088,535.485531242256,24.4603967849524,0.976061187481959
182,106,31.1961887664066,71.2778932165116,0,7.50810301962737,0.156284895503125,2.12774939897412,3,2.7621442006328,658,1.52237666600088,535.485531242256,24.4603967849524,0.976061187481959
183,106,14.4429561351895,63.9068180859461,0,14.904556340239,0.162059230277893,2.16884918183999,5,2.51324403721353,2253,1.80877988084672,1824.28727748977,43.096231968074,1.03645755815531
183,107,14.4430350420535,63.9068162347911,0,14.904556340239,0.162059230277893,2.16884918183999,5,2.51324403721353,2253,1.80877988084672,1824.28727748977,43.096231968074,1.03645755815531
183,108,14.4431133193433,63.9068143854057,0,14.904556340239,0.162059230277893,2.16884918183999,5,2.51324403721353,2253,1.80877988084672,1824.28727748977,43.096231968074,1.03645755815531
183,109,14.4431909663141,63.9068125377781,0,14.904556340239,0.162059230277893,2.16884918183999,5,2.51324403721353,2253,1.80877988084672,1824.28727748977,43.096231968074,1.03645755815531
183,110,14.4432679829657,63.9068106920597,0,14.904556340239,0.162059230277893,2.16884918183999,5,2.51324403721353,2253,1.80877988084672,1824.28727748977,43.096231968074,1.03645755815531
185,106,81.0656110547371,83.6370866728272,0,5.98662001295234,0.20490254929018,1.97375603183615,1,3.39835244365693,161,1.3588238354349,115.260751546406,10.5996157538317,0.986914163383376
190,108,34.2760869196117,44.765308226661,0,3.21142875380173,0.162475348375315,1.79566079857917,2,4.16014381855372,151,1.75106450091416,103.565873321981,15.7728156531692,1.00912370046453
190,109,34.2761645665824,44.7653063790334,0,3.21142875380173,0.162475348375315,1.79566079857917,2,4.16014381855372,151,1.75106450091416,103.565873321981,15.7728156531692,1.00912370046453
191,108,88.7933102489696,8.73337609174847,0,10.5985441309226,0.01,2.47122471969377,1,1.7926712192295,367,1.49601133534703,295.448120250637,2.34059108898647,0.997166452097475
192,110,78.7611824776542,83.3623195471098,0,23.0694902497208,0.00333333333333333,2.36291551548208,3,2.20122996970654,2181,1.76540929817508,1797.43677612784,26.9948691378097,0.977262835969776
192,111,78.7612588654768,83.3623177033006,0,23.0694902497208,0.00333333333333333,2.36291551548208,3,2.20122996970654,2181,1.76540929817508,1797.43677612784,26.9948691378097,0.977262835969776
192,112,78.7613346244704,83.3623158615404,0,23.0694902497208,0.00333333333333333,2.36291551548208,3,2.20122996970654,2181,1.76540929817508,1797.43677612784,26.9948691378097,0.977262835969776
193,111,16.2511159379731,62.5189827332855,0,3.70984999614212,0.134774966621573,2.24105292374825,1,2.40431613293661,124,1.70159338946575,99.5982116605892,3.52502141556255,0.97991399509106
195,112,16.2655149809199,63.4305812185595,0,24.0638980197816,0.005,2.29873835319663,2,2.07049752148913,1487,1.6329488557984,1269.39941277373,17.0248877000896,0.992621049234928
